industry,year,summary_vader_neg,summary_vader_neu,summary_vader_pos,summary_vader_compound,summary_textblob_polarity,summary_textblob_subjectivity,summary_finbert_negative,summary_finbert_neutral,summary_finbert_positive,trends_vader_neg,trends_vader_neu,trends_vader_pos,trends_vader_compound,trends_textblob_polarity,trends_textblob_subjectivity,infrastructure_vader_neg,infrastructure_vader_neu,infrastructure_vader_pos,infrastructure_vader_compound,infrastructure_textblob_polarity,infrastructure_textblob_subjectivity,outlook_vader_neg,outlook_vader_neu,outlook_vader_pos,outlook_vader_compound,outlook_textblob_polarity,outlook_textblob_subjectivity,outlook_finbert_negative,outlook_finbert_neutral,outlook_finbert_positive,timing_signal_vader_neg,timing_signal_vader_neu,timing_signal_vader_pos,timing_signal_vader_compound,timing_signal_textblob_polarity,timing_signal_textblob_subjectivity,timing_signal_finbert_negative,timing_signal_finbert_neutral,timing_signal_finbert_positive
Technology,2019,0.0,0.714,0.286,0.9371,0.13916666666666666,0.5866666666666667,0.8146076202392578,0.011626564897596836,0.17376579344272614,0.0,0.871,0.129,0.9099,0.14500000000000002,0.625,0.0,0.905,0.095,0.7269,0.11584821428571429,0.6723214285714286,0.0,0.755,0.245,0.9607,0.10119047619047619,0.40119047619047615,0.9532359838485718,0.0177015233784914,0.029062539339065552,0.0,0.758,0.242,0.9853,0.23490196078431372,0.5369340463458111,0.9174895882606506,0.013905851170420647,0.06860459595918655
Technology,2020,0.048,0.838,0.114,0.5828,0.09375,0.41875,0.8447450995445251,0.0119480574503541,0.14330680668354034,0.021,0.829,0.15,0.8807,-0.039999999999999994,0.39,0.0,0.895,0.105,0.7906,0.30357142857142855,0.41785714285714287,0.0,0.751,0.249,0.9485,0.14924242424242426,0.5232683982683983,0.936876654624939,0.012697773054242134,0.05042564123868942,0.021,0.739,0.24,0.989,0.15489267676767676,0.3998737373737374,0.876044511795044,0.008429563604295254,0.11552588641643524
Technology,2021,0.041,0.844,0.115,0.5584,0.2032312925170068,0.5862244897959183,0.6853163838386536,0.021573085337877274,0.29311060905456543,0.013,0.868,0.119,0.9042,-0.035664335664335654,0.37012987012987014,0.0,0.887,0.113,0.8689,0.1191919191919192,0.5037878787878788,0.014,0.789,0.197,0.9413,0.11111111111111112,0.39444444444444454,0.9505332708358765,0.0185039434581995,0.030962781980633736,0.028,0.741,0.231,0.9854,0.16785902503293804,0.5048682476943348,0.9233186841011047,0.014364375732839108,0.062316954135894775
Technology,2022,0.047,0.649,0.305,0.9623,0.20104166666666667,0.6385416666666667,0.7260436415672302,0.1429016888141632,0.13105474412441254,0.0,0.856,0.144,0.9413,0.16666666666666666,0.4583333333333333,0.0,0.826,0.174,0.9216,0.2727272727272727,0.49242424242424243,0.031,0.789,0.18,0.9527,0.1575,0.44416666666666665,0.7075216174125671,0.1330069899559021,0.15947142243385315,0.008,0.635,0.357,0.9976,0.2642857142857143,0.5767857142857142,0.9452667236328125,0.013603106141090393,0.0411301851272583
Technology,2023,0.0,0.85,0.15,0.836,0.22937500000000002,0.526875,0.04521679878234863,0.9075638651847839,0.04721932113170624,0.015,0.71,0.275,0.9875,0.1185897435897436,0.4955128205128205,0.0,0.835,0.165,0.9246,0.19338280766852195,0.5053803339517625,0.026,0.739,0.235,0.9773,0.11103896103896105,0.3814935064935065,0.9065470695495605,0.01124314870685339,0.0822097435593605,0.029,0.697,0.274,0.9922,0.2549840510366826,0.5300637958532695,0.9068366289138794,0.04888518527150154,0.04427814111113548
Technology,2024,0.035,0.723,0.242,0.9074,0.039999999999999994,0.4533333333333333,0.9523429274559021,0.01927098073065281,0.028386129066348076,0.0,0.869,0.131,0.8934,-0.04204545454545454,0.3795454545454545,0.012,0.771,0.216,0.9652,0.31166666666666665,0.5216666666666667,0.0,0.893,0.107,0.8779,0.09166666666666667,0.36666666666666664,0.9400536417961121,0.01662525348365307,0.043321117758750916,0.0,0.725,0.275,0.9942,0.14833333333333337,0.4960606060606061,0.9272391200065613,0.009835336357355118,0.06292553246021271
Technology,2025,0.043,0.771,0.186,0.7906,-0.058333333333333334,0.3833333333333333,0.9315504431724548,0.011845069006085396,0.05660446733236313,0.041,0.874,0.085,0.3818,0.11948051948051949,0.5863636363636363,0.0,0.902,0.098,0.7506,0.0,0.0,0.02,0.836,0.144,0.9153,0.09270833333333334,0.44270833333333337,0.9501103758811951,0.017636453732848167,0.03225312754511833,0.045,0.7,0.255,0.9818,0.18987179487179487,0.6614102564102564,0.7582958340644836,0.009903160855174065,0.23180104792118073
Telecom,2004,0.0,0.84,0.16,0.8176,0.18166666666666667,0.6083333333333333,0.9486996531486511,0.024552734568715096,0.02674764208495617,0.0,0.95,0.05,0.6124,0.07777777777777778,0.5777777777777778,0.0,0.842,0.158,0.8834,0.0625,0.14583333333333334,0.0,0.804,0.196,0.9382,-0.0020833333333333294,0.4979166666666667,0.7064926028251648,0.19874371588230133,0.09476357698440552,0.016,0.73,0.254,0.991,0.18449197860962563,0.544162210338681,0.9281809329986572,0.010548088699579239,0.06127101182937622
Telecom,2005,0.0,0.906,0.094,0.6249,0.12272727272727273,0.5257575757575758,0.9172436594963074,0.05795092135667801,0.024805495515465736,0.03,0.923,0.048,0.25,0.0,0.875,0.0,0.849,0.151,0.8126,0.0909090909090909,0.30303030303030304,0.0,0.858,0.142,0.8225,0.11111111111111112,0.6277777777777778,0.9477676153182983,0.02008187398314476,0.03215048462152481,0.0,0.81,0.19,0.9729,0.035633116883116885,0.5542207792207793,0.9008172154426575,0.010215581394731998,0.08896712958812714
Telecom,2006,0.0,0.759,0.241,0.8979,0.195,0.5383333333333333,0.7763475775718689,0.05133458226919174,0.17231783270835876,0.025,0.899,0.076,0.5423,0.0,0.3333333333333333,0.0,0.94,0.06,0.4588,0.012310606060606058,0.38825757575757575,0.0,0.907,0.093,0.7906,0.021632996632996643,0.44587542087542087,0.7276970148086548,0.17326073348522186,0.09904231131076813,0.01,0.774,0.216,0.9796,0.2456060606060606,0.5703535353535354,0.8232123851776123,0.007913227193057537,0.16887451708316803
Telecom,2007,0.0,0.806,0.194,0.802,0.2777777777777778,0.6611111111111111,0.8586100339889526,0.010068809613585472,0.13132116198539734,0.026,0.816,0.158,0.7783,0.14444444444444446,0.5555555555555555,0.027,0.859,0.113,0.5719,0.125,0.325,0.0,0.774,0.226,0.946,0.21300505050505047,0.5327020202020202,0.9544347524642944,0.016915056854486465,0.028650248423218727,0.012,0.748,0.24,0.975,0.30959595959595965,0.5995791245791247,0.8547506332397461,0.00950893759727478,0.13574036955833435
Telecom,2008,0.116,0.814,0.069,-0.8074,0.00634920634920635,0.2984126984126984,0.02220175229012966,0.9503106474876404,0.02748759463429451,0.0,0.781,0.219,0.9169,-0.011111111111111118,0.5444444444444444,0.016,0.848,0.136,0.8481,0.155,0.505,0.089,0.794,0.117,0.0814,-0.004861111111111115,0.2652777777777778,0.19257426261901855,0.7561218738555908,0.051303885877132416,0.046,0.749,0.205,0.9531,0.1451388888888889,0.4277777777777778,0.884071409702301,0.01095743477344513,0.10497108101844788
Telecom,2009,0.0,0.824,0.176,0.802,0.075,0.5333333333333333,0.030134541913866997,0.9345501065254211,0.03531542420387268,0.052,0.826,0.122,0.8008,0.08409090909090909,0.41363636363636364,0.0,0.772,0.228,0.9477,0.152,0.268,0.0,0.757,0.243,0.9524,0.12113636363636364,0.5829545454545454,0.5852774977684021,0.27392980456352234,0.14079274237155914,0.027,0.71,0.263,0.9702,0.2299034299034299,0.6171994671994672,0.622660756111145,0.013762397691607475,0.36357685923576355
Telecom,2010,0.042,0.911,0.046,0.0644,0.05,0.45,0.8361673355102539,0.07762926816940308,0.0862034484744072,0.0,0.982,0.018,0.1779,-0.044791666666666674,0.578125,0.0,0.88,0.12,0.7845,0.09722222222222222,0.37222222222222223,0.023,0.707,0.27,0.9648,0.10625000000000001,0.4802083333333333,0.9277591705322266,0.020844174548983574,0.0513966865837574,0.014,0.831,0.155,0.9648,0.21595959595959596,0.49727272727272726,0.7760635018348694,0.018694663420319557,0.2052418291568756
Telecom,2011,0.033,0.804,0.163,0.7184,0.0,0.7,0.9548425674438477,0.01988806761801243,0.025269418954849243,0.0,0.897,0.103,0.8999,0.22351190476190477,0.4767857142857143,0.0,0.835,0.165,0.9081,0.18181818181818182,0.47272727272727266,0.014,0.729,0.257,0.975,0.14006734006734006,0.45319865319865316,0.9539636969566345,0.015283146873116493,0.03075324557721615,0.02,0.804,0.176,0.9783,0.14909090909090908,0.5006060606060606,0.9119892120361328,0.00887935422360897,0.07913142442703247
Telecom,2012,0.028,0.865,0.107,0.714,0.023905723905723902,0.27811447811447815,0.05655263736844063,0.9088264107704163,0.03462085500359535,0.0,0.931,0.069,0.5719,0.03333333333333334,0.2916666666666667,0.0,0.901,0.099,0.802,0.1404040404040404,0.43282828282828284,0.0,0.823,0.177,0.9169,0.01979166666666667,0.36354166666666665,0.9380833506584167,0.03555767238140106,0.026358896866440773,0.008,0.748,0.243,0.9896,0.23055555555555554,0.6175252525252525,0.8230406641960144,0.047441963106393814,0.1295173615217209
Telecom,2013,0.0,0.83,0.17,0.7003,0.18898809523809523,0.6324404761904762,0.9426818490028381,0.014600359834730625,0.04271777346730232,0.0,0.878,0.122,0.8402,0.1107142857142857,0.5071428571428571,0.0,0.888,0.112,0.7351,-0.15,0.6799999999999999,0.016,0.754,0.23,0.9382,-0.008333333333333338,0.4708333333333333,0.9469010829925537,0.01813262701034546,0.03496626019477844,0.0,0.805,0.195,0.9682,0.18547077922077923,0.5115891053391053,0.8556542992591858,0.009122266434133053,0.13522350788116455
Telecom,2014,0.028,0.787,0.185,0.7506,0.375,0.875,0.8930888175964355,0.014606013894081116,0.09230522066354752,0.0,0.905,0.095,0.9042,0.025378787878787872,0.4234848484848485,0.016,0.856,0.128,0.8625,0.06666666666666667,0.20833333333333334,0.0,0.756,0.244,0.9674,0.21222943722943724,0.5076839826839826,0.9559778571128845,0.017613310366868973,0.02640884555876255,0.008,0.771,0.221,0.9877,0.10189393939393938,0.5416666666666666,0.9170569777488708,0.009246877394616604,0.07369617372751236
Telecom,2015,0.0,0.91,0.09,0.6249,-0.041666666666666664,0.875,0.27656275033950806,0.44329679012298584,0.28014039993286133,0.015,0.866,0.119,0.886,0.032196969696969696,0.5580176767676768,0.015,0.75,0.235,0.9623,0.12878787878787878,0.23484848484848486,0.042,0.687,0.271,0.9783,0.1303030303030303,0.6545454545454545,0.9421795606613159,0.01569422520697117,0.04212620481848717,0.0,0.765,0.235,0.9831,0.23363636363636364,0.6421212121212122,0.8137443661689758,0.0071872808039188385,0.1790684014558792
Telecom,2016,0.0,0.907,0.093,0.5267,0.17045454545454544,0.4431818181818182,0.8397597670555115,0.011608240194618702,0.1486319750547409,0.022,0.919,0.059,0.7096,0.15681818181818183,0.525,0.014,0.806,0.18,0.9186,0.55,0.75,0.0,0.768,0.232,0.975,0.1066724941724942,0.42016317016317006,0.9535162448883057,0.01607488840818405,0.03040875308215618,0.009,0.696,0.295,0.9908,0.13585081585081582,0.572074592074592,0.881281852722168,0.008073341101408005,0.11064489930868149
Telecom,2017,0.052,0.831,0.117,0.5232,0.20104166666666667,0.6770833333333333,0.8763477206230164,0.027494780719280243,0.0961574837565422,0.035,0.84,0.125,0.861,0.18333333333333332,0.6111111111111112,0.0,0.85,0.15,0.8957,0.17727272727272728,0.6409090909090909,0.075,0.764,0.16,0.7184,0.03663911845730027,0.6307162534435261,0.05437713861465454,0.8991917371749878,0.04643114656209946,0.047,0.697,0.256,0.989,0.23114853896103896,0.641700487012987,0.6907809376716614,0.01960962638258934,0.289609432220459
Telecom,2018,0.019,0.823,0.158,0.7906,0.1275,0.475,0.8520091772079468,0.04510657489299774,0.1028842031955719,0.058,0.839,0.103,0.7717,0.07833333333333334,0.5883333333333334,0.022,0.825,0.153,0.8957,0.12613636363636363,0.36767676767676766,0.021,0.74,0.239,0.9571,0.13347222222222221,0.5790277777777778,0.7365996241569519,0.1625385880470276,0.10086176544427872,0.03,0.74,0.23,0.9881,0.16891547049441785,0.4810047846889952,0.8993139266967773,0.009508984163403511,0.0911770835518837
Telecom,2019,0.047,0.81,0.143,0.587,0.026010101010101,0.6431818181818182,0.6831015348434448,0.04399850592017174,0.27289995551109314,0.018,0.769,0.214,0.969,0.06607142857142857,0.5357142857142857,0.0,0.814,0.186,0.9136,0.08121212121212121,0.4084848484848485,0.026,0.834,0.14,0.8271,0.1761904761904762,0.4083333333333333,0.711641252040863,0.17984290421009064,0.10851583629846573,0.047,0.756,0.197,0.9787,0.18531520562770562,0.5238433441558441,0.9166688323020935,0.009485536254942417,0.07384564727544785
Telecom,2020,0.025,0.726,0.249,0.8573,0.1625,0.5625,0.9231429100036621,0.013625905849039555,0.06323117017745972,0.037,0.731,0.233,0.9506,0.03125,0.55625,0.0,0.764,0.236,0.9325,0.129004329004329,0.32207792207792213,0.0,0.849,0.151,0.8779,0.056666666666666685,0.4066666666666666,0.9367557168006897,0.012858783826231956,0.050385482609272,0.018,0.734,0.248,0.9867,0.10518518518518519,0.5015488215488215,0.9164658188819885,0.008786126971244812,0.07474811375141144
Telecom,2021,0.045,0.827,0.128,0.4939,0.05500000000000001,0.375,0.9359320402145386,0.013199718669056892,0.050868310034275055,0.032,0.818,0.151,0.9186,-0.02873376623376623,0.564935064935065,0.0,0.78,0.22,0.9517,0.2318181818181818,0.4671717171717171,0.01,0.726,0.264,0.9794,0.09285714285714286,0.3095238095238095,0.9503549337387085,0.014364107511937618,0.035281021147966385,0.016,0.744,0.24,0.9883,0.14928229665071768,0.5719696969696969,0.8964411020278931,0.008397705852985382,0.09516119956970215
Telecom,2022,0.023,0.799,0.178,0.7964,0.14227272727272727,0.615909090909091,0.9190257787704468,0.03833698853850365,0.04263729602098465,0.051,0.754,0.195,0.9485,0.0457070707070707,0.5143939393939394,0.0,0.761,0.239,0.9647,0.2694805194805195,0.38636363636363635,0.022,0.793,0.184,0.9169,0.010000000000000002,0.45818181818181825,0.9233313798904419,0.024823252111673355,0.051845304667949677,0.008,0.753,0.239,0.989,0.15995670995670994,0.5601731601731601,0.8254310488700867,0.00805447157472372,0.1665145456790924
Telecom,2023,0.058,0.729,0.213,0.8481,0.05333333333333334,0.3466666666666667,0.9518187642097473,0.012574603781104088,0.03560667857527733,0.012,0.832,0.156,0.9371,0.049074074074074076,0.5620370370370371,0.0,0.835,0.165,0.9348,0.24545454545454545,0.38484848484848483,0.0,0.77,0.23,0.9799,0.09868371212121212,0.5683617424242424,0.9212211966514587,0.02464142069220543,0.05413741618394852,0.054,0.775,0.172,0.9641,0.15896613190730835,0.5845276292335116,0.914643406867981,0.009284826926887035,0.07607176154851913
Telecom,2024,0.0,0.847,0.153,0.7906,-0.012727272727272731,0.48090909090909084,0.8807474970817566,0.008829791098833084,0.11042268574237823,0.023,0.88,0.097,0.5994,0.0,1.0,0.0,0.854,0.146,0.7964,0.14545454545454548,0.48484848484848486,0.0,0.91,0.09,0.7184,0.05714285714285714,0.5571428571428572,0.9417454600334167,0.017586244270205498,0.04066827520728111,0.021,0.778,0.201,0.9743,0.15098039215686274,0.5637254901960784,0.45443978905677795,0.010278472676873207,0.535281777381897
Telecom,2025,0.082,0.849,0.069,0.0176,0.5,0.5,0.9012977480888367,0.011821861378848553,0.08688041567802429,0.0,0.907,0.093,0.8316,-0.0027210884353741477,0.4608843537414966,0.0,0.878,0.122,0.8689,0.3,0.4666666666666666,0.0,0.783,0.217,0.9601,0.06020661157024793,0.4054958677685951,0.7033454179763794,0.2415178120136261,0.05513675883412361,0.028,0.73,0.242,0.9834,0.20472370766488412,0.5946078431372549,0.7661718130111694,0.017732853069901466,0.21609541773796082
Transportation,2004,0.0,0.925,0.075,0.4404,0.0,0.4777777777777777,0.14373499155044556,0.634117603302002,0.2221473902463913,0.0,0.823,0.177,0.9468,0.09047619047619049,0.630952380952381,0.035,0.841,0.125,0.8968,0.11571428571428573,0.47619047619047616,0.0,0.815,0.185,0.9382,-0.016666666666666666,0.65,0.8394048810005188,0.09055715054273605,0.07003788650035858,0.065,0.668,0.267,0.9865,0.17146722325293756,0.47151360544217685,0.866658091545105,0.012460312806069851,0.12088154256343842
Transportation,2005,0.039,0.747,0.214,0.7783,0.17395833333333333,0.35833333333333334,0.9550914168357849,0.022692328318953514,0.022216245532035828,0.0,0.946,0.054,0.5719,0.1142857142857143,0.35714285714285715,0.019,0.84,0.141,0.8807,0.036224489795918365,0.24183673469387754,0.047,0.825,0.128,0.8126,0.07462121212121212,0.3455627705627706,0.6338083148002625,0.2773027718067169,0.08888895809650421,0.008,0.689,0.303,0.9946,0.24130591630591636,0.601839826839827,0.9248926639556885,0.011314225383102894,0.0637931153178215
Transportation,2006,0.047,0.787,0.166,0.4767,0.2675,0.7075,0.814628005027771,0.06373292207717896,0.12163913249969482,0.032,0.841,0.127,0.9001,0.15542929292929294,0.5143939393939393,0.0,0.791,0.209,0.9501,0.11300505050505051,0.39936868686868693,0.056,0.773,0.171,0.8442,0.04233766233766234,0.49922077922077923,0.6701754927635193,0.1885291337966919,0.14129537343978882,0.023,0.676,0.301,0.9933,0.14609427609427608,0.561523569023569,0.8996466994285583,0.009762164205312729,0.09059116244316101
Transportation,2007,0.04,0.851,0.109,0.4767,0.09,0.36,0.9307884573936462,0.025660144165158272,0.04355137050151825,0.023,0.79,0.187,0.8689,0.04583333333333334,0.34027777777777773,0.07,0.822,0.109,0.2857,0.1488095238095238,0.244047619047619,0.061,0.82,0.12,0.5719,0.0,0.35333333333333333,0.9462629556655884,0.015443959273397923,0.038293179124593735,0.042,0.675,0.283,0.981,0.1555844155844156,0.48549783549783554,0.4477946162223816,0.009924599900841713,0.5422807335853577
Transportation,2008,0.215,0.723,0.062,-0.8225,0.0642857142857143,0.2785714285714286,0.007496457081288099,0.9678339958190918,0.024669533595442772,0.0,0.817,0.183,0.8834,0.10583333333333333,0.45249999999999996,0.021,0.793,0.186,0.8151,0.18071428571428572,0.4602380952380952,0.044,0.853,0.103,0.5719,0.018750000000000003,0.425,0.2567695677280426,0.6726688146591187,0.07056163996458054,0.105,0.7,0.195,0.9143,0.20093344155844156,0.6342126623376624,0.03672662004828453,0.9119952321052551,0.05127815157175064
Transportation,2009,0.058,0.893,0.049,-0.1082,0.16488095238095238,0.47440476190476194,0.0946880429983139,0.8764602541923523,0.028851738199591637,0.024,0.768,0.208,0.9559,0.17446969696969697,0.45545454545454545,0.044,0.764,0.192,0.9111,0.19356060606060607,0.3632575757575758,0.023,0.871,0.105,0.6908,-0.013888888888888888,0.49166666666666664,0.9378992915153503,0.02215290069580078,0.03994782641530037,0.046,0.678,0.276,0.9906,0.10836940836940837,0.5929112554112554,0.8666611909866333,0.02172827534377575,0.11161049455404282
Transportation,2010,0.111,0.703,0.186,0.3818,0.06666666666666667,0.18333333333333335,0.9445196986198425,0.038600727915763855,0.016879605129361153,0.023,0.8,0.176,0.9201,0.18863636363636366,0.4504545454545455,0.071,0.776,0.153,0.8225,0.08825265643447462,0.275974025974026,0.045,0.841,0.113,0.7351,0.20285714285714285,0.4485714285714287,0.8586840629577637,0.04794342815876007,0.09337261319160461,0.038,0.745,0.217,0.9768,0.14671717171717172,0.4525252525252525,0.6822300553321838,0.012992306612432003,0.3047776520252228
Transportation,2011,0.051,0.874,0.074,0.1154,0.14166666666666666,0.2833333333333333,0.25437650084495544,0.701598048210144,0.044025469571352005,0.018,0.754,0.228,0.9422,0.1,0.375,0.0,0.859,0.141,0.7845,0.1,0.3,0.047,0.758,0.195,0.8824,0.1733333333333333,0.5466666666666666,0.6812463998794556,0.23838724195957184,0.08036628365516663,0.075,0.725,0.2,0.9444,0.24424242424242423,0.6033333333333334,0.8116376399993896,0.009065033867955208,0.17929725348949432
Transportation,2012,0.079,0.846,0.075,-0.296,0.0,0.16666666666666666,0.1299666166305542,0.7500960826873779,0.11993727833032608,0.0,0.886,0.114,0.743,0.060606060606060594,0.5575757575757576,0.0,0.934,0.066,0.5106,0.18333333333333335,0.39444444444444443,0.096,0.776,0.128,0.5423,0.025,0.48166666666666663,0.11561448127031326,0.7793754935264587,0.10500999540090561,0.029,0.753,0.218,0.9651,0.1752331002331002,0.5682983682983683,0.4482055604457855,0.009700184687972069,0.5420942306518555
Transportation,2013,0.075,0.748,0.177,0.5994,0.0,0.21666666666666665,0.9211214780807495,0.02390602044761181,0.05497249588370323,0.022,0.805,0.174,0.8625,0.05357142857142857,0.4107142857142857,0.0,0.9,0.1,0.743,0.12727272727272726,0.21948051948051947,0.028,0.828,0.145,0.9001,-0.03636363636363637,0.42727272727272736,0.8759576678276062,0.013426066376268864,0.11061616241931915,0.048,0.75,0.201,0.9601,0.15035650623885918,0.4642602495543672,0.8604095578193665,0.008811311796307564,0.13077916204929352
Transportation,2014,0.088,0.744,0.168,0.6486,0.12857142857142856,0.31428571428571433,0.9450283050537109,0.027709878981113434,0.027261734008789062,0.013,0.91,0.077,0.7501,0.2527972027972028,0.5772727272727273,0.0,0.754,0.246,0.9552,0.21212121212121213,0.35151515151515156,0.042,0.745,0.212,0.9517,0.11875,0.39375,0.7791882157325745,0.17115816473960876,0.04965353384613991,0.056,0.722,0.222,0.9661,0.13376623376623378,0.49350649350649356,0.9270628690719604,0.012781173922121525,0.06015588343143463
Transportation,2015,0.098,0.838,0.064,-0.34,0.21950757575757576,0.46571969696969695,0.1677764505147934,0.7915108799934387,0.04071268439292908,0.0,0.83,0.17,0.9623,0.06785714285714285,0.45,0.0,0.83,0.17,0.9299,0.17662337662337663,0.4792207792207792,0.075,0.697,0.228,0.9451,0.07532467532467534,0.37792207792207794,0.9123086929321289,0.03874662145972252,0.04894474893808365,0.028,0.733,0.239,0.9782,0.14019607843137252,0.6056595365418895,0.6950607895851135,0.02315431274473667,0.28178486227989197
Transportation,2016,0.063,0.806,0.131,0.5187,0.08888888888888889,0.3,0.5368672013282776,0.32418516278266907,0.13894762098789215,0.037,0.92,0.042,0.0516,0.13333333333333333,0.5666666666666667,0.0,0.897,0.103,0.5106,0.07977272727272727,0.33948051948051944,0.072,0.832,0.096,0.3182,0.20000000000000004,0.6333333333333333,0.898159921169281,0.07115397602319717,0.030686037614941597,0.056,0.692,0.253,0.9371,0.1865800865800866,0.46320346320346323,0.8508568406105042,0.012377549894154072,0.13676565885543823
Transportation,2017,0.0,0.782,0.218,0.83,0.3138888888888889,0.6361111111111111,0.8136577606201172,0.01392353419214487,0.17241869866847992,0.03,0.821,0.149,0.9286,0.25,0.45,0.0,0.797,0.203,0.9509,0.22424242424242424,0.5363636363636363,0.018,0.788,0.193,0.9217,0.14450757575757578,0.48030303030303023,0.9263799786567688,0.011782986111938953,0.06183701381087303,0.043,0.748,0.209,0.9552,0.18733766233766233,0.6131493506493506,0.6178131103515625,0.013756922446191311,0.3684300184249878
Transportation,2018,0.054,0.694,0.252,0.9226,0.25678571428571434,0.5545238095238095,0.6814136505126953,0.2712881565093994,0.04729817435145378,0.025,0.849,0.126,0.9062,0.21666666666666667,0.65,0.0,0.832,0.168,0.9432,0.024999999999999994,0.5249999999999999,0.014,0.779,0.207,0.9605,0.22407407407407406,0.6518518518518518,0.9514690637588501,0.01609782688319683,0.03243308514356613,0.058,0.695,0.247,0.9758,0.2575757575757575,0.6691017316017316,0.6269580125808716,0.022399643436074257,0.3506423830986023
Transportation,2019,0.032,0.819,0.149,0.6597,0.18055555555555555,0.4583333333333333,0.9361018538475037,0.011697150766849518,0.052200935781002045,0.013,0.769,0.218,0.9697,0.034375,0.48125,0.0,0.88,0.12,0.8795,0.39,0.47000000000000003,0.0,0.818,0.182,0.9517,0.013333333333333341,0.34,0.9482712149620056,0.016756484284996986,0.03497232124209404,0.015,0.764,0.221,0.9509,0.1378030303030303,0.5429545454545454,0.9068222045898438,0.00921535212546587,0.08396241813898087
Transportation,2020,0.104,0.816,0.08,-0.1083,0.21954545454545454,0.45681818181818185,0.5809969902038574,0.2945787310600281,0.12442419677972794,0.013,0.808,0.179,0.9485,0.14166666666666666,0.39722222222222225,0.0,0.807,0.193,0.9381,0.20227272727272724,0.3659090909090909,0.033,0.841,0.126,0.8473,0.09642857142857143,0.35357142857142854,0.8884601593017578,0.018526960164308548,0.09301283955574036,0.015,0.746,0.239,0.9818,0.1653138528138528,0.5722763347763347,0.6087526679039001,0.013642634265124798,0.37760478258132935
Transportation,2021,0.089,0.816,0.095,0.3182,0.0,0.3,0.7629470825195312,0.13703152537345886,0.1000213697552681,0.019,0.813,0.168,0.9246,0.14166666666666666,0.4305555555555556,0.026,0.79,0.183,0.923,0.2785714285714286,0.3452380952380953,0.063,0.835,0.102,0.4588,0.0016666666666666663,0.3433333333333333,0.94614577293396,0.019557178020477295,0.03429696336388588,0.038,0.713,0.248,0.9847,0.2209447415329768,0.544162210338681,0.9250821471214294,0.009440125897526741,0.065477654337883
Transportation,2022,0.126,0.685,0.189,0.4588,0.14242424242424243,0.446969696969697,0.8254551887512207,0.0724407285451889,0.10210409015417099,0.0,0.823,0.177,0.9709,0.1074404761904762,0.44315476190476194,0.0,0.838,0.162,0.9324,0.19583333333333333,0.4583333333333333,0.046,0.814,0.14,0.8555,0.04107142857142857,0.42440476190476195,0.8842599391937256,0.0356990285217762,0.08004102855920792,0.058,0.659,0.283,0.9881,0.19004329004329004,0.5176046176046176,0.8867555260658264,0.008219877257943153,0.10502465069293976
Transportation,2023,0.064,0.703,0.233,0.8807,0.16949404761904763,0.6224702380952382,0.4757869243621826,0.3868158161640167,0.1373971849679947,0.011,0.849,0.14,0.9441,0.225,0.55,0.0,0.787,0.213,0.9545,0.24965986394557824,0.44693877551020417,0.103,0.79,0.107,0.1027,0.005357142857142858,0.3636904761904762,0.04443155601620674,0.9147770404815674,0.04079139232635498,0.029,0.783,0.187,0.9628,0.11000000000000001,0.48833333333333334,0.5852454304695129,0.017699087038636208,0.39705541729927063
Transportation,2024,0.077,0.849,0.074,-0.0387,0.8,0.9,0.8068441152572632,0.12099076062440872,0.07216522842645645,0.0,0.861,0.139,0.9246,-0.016666666666666663,0.4666666666666666,0.0,0.804,0.196,0.9501,0.10606060606060606,0.24242424242424243,0.076,0.817,0.107,0.2732,0.134375,0.415625,0.9266648888587952,0.04409410431981087,0.029241008684039116,0.048,0.725,0.228,0.9771,0.19999999999999998,0.5414438502673796,0.753504753112793,0.007941294461488724,0.23855392634868622
Transportation,2025,0.0,0.812,0.188,0.8442,0.09567099567099567,0.5268398268398269,0.92397540807724,0.023508884012699127,0.05251568555831909,0.0,0.876,0.124,0.9382,0.108974358974359,0.33461538461538465,0.021,0.724,0.255,0.9726,0.23750000000000002,0.4803571428571428,0.066,0.821,0.113,0.6597,0.08333333333333334,0.40476190476190477,0.9286469221115112,0.029732879251241684,0.0416201576590538,0.009,0.784,0.206,0.9754,0.21414141414141416,0.6167676767676767,0.8975973129272461,0.009832647629082203,0.09257006645202637
